cust_id,customer_gender,age_group,customer_country,referral_type,transaction_type,transaction_date,subscription_type,transaction_year,subscription_price
6533,Other,18-24,Sweden,TV,INITIAL,2020-05-01,MAX,2020,99.0
6533,Other,18-24,Sweden,TV,REDUCTION,2021-11-01,PRO,2021,75.0
6534,Other,25-34,Denmark,Paid Search,INITIAL,2022-01-01,BASIC,2022,53.0
6534,Other,25-34,Denmark,Paid Search,UPGRADE,2022-09-01,PRO,2022,85.0
6535,Male,25-34,Finland,TV,INITIAL,2020-05-01,PRO,2020,65.0
6535,Male,25-34,Finland,TV,UPGRADE,2021-07-01,MAX,2021,109.0
6536,Male,18-24,Sweden,,INITIAL,2020-05-01,PRO,2020,65.0
6536,Male,18-24,Sweden,,UPGRADE,2020-12-01,MAX,2020,99.0
6536,Male,18-24,Sweden,,CHURN,2020-09-01,PRO,2020,65.0
6537,Other,55-65,Sweden,TV,INITIAL,2021-07-01,PRO,2021,75.0
6538,Female,35-44,Sweden,,INITIAL,2022-08-01,BASIC,2022,53.0
6539,Female,18-24,Norway,Paid Search,INITIAL,2020-04-01,PRO,2020,65.0
6539,Female,18-24,Norway,Paid Search,UPGRADE,2020-10-01,MAX,2020,99.0
6540,Other,45-54,Finland,Google Ads,INITIAL,2020-05-01,MAX,2020,99.0
6540,Other,45-54,Finland,Google Ads,REDUCTION,2020-08-01,PRO,2020,65.0
6541,Female,18-24,Sweden,Organic Search,INITIAL,2020-06-01,BASIC,2020,33.0
6541,Female,18-24,Sweden,Organic Search,UPGRADE,2022-02-01,PRO,2022,85.0
6542,Other,45-54,Sweden,Google Ads,INITIAL,2021-08-01,MAX,2021,109.0
6543,Other,18-24,Norway,,INITIAL,2021-02-01,PRO,2021,75.0
6543,Other,18-24,Norway,,REDUCTION,2021-04-01,BASIC,2021,43.0
6544,Female,35-44,Denmark,,INITIAL,2020-04-01,BASIC,2020,33.0
6544,Female,35-44,Denmark,,UPGRADE,2021-01-01,MAX,2021,109.0
6544,Female,35-44,Denmark,,CHURN,2021-12-01,MAX,2021,109.0
6545,Female,18-24,Finland,,INITIAL,2022-03-01,PRO,2022,85.0
6546,Male,45-54,Norway,Organic Search,INITIAL,2022-06-01,PRO,2022,85.0
6547,Male,25-34,Denmark,Paid Search,INITIAL,2021-02-01,BASIC,2021,43.0
6547,Male,25-34,Denmark,Paid Search,UPGRADE,2021-10-01,MAX,2021,109.0
6548,Other,18-24,Sweden,,INITIAL,2021-04-01,BASIC,2021,43.0
6548,Other,18-24,Sweden,,UPGRADE,2022-08-01,PRO,2022,85.0
6548,Other,18-24,Sweden,,CHURN,2022-05-01,BASIC,2022,53.0
6549,Male,45-54,Sweden,Display,INITIAL,2020-09-01,PRO,2020,65.0
6549,Male,45-54,Sweden,Display,UPGRADE,2021-08-01,MAX,2021,109.0
6550,Female,55-65,Norway,TV,INITIAL,2022-11-01,PRO,2022,85.0
6551,Other,35-44,Finland,facebook,INITIAL,2021-06-01,BASIC,2021,43.0
6552,Female,45-54,Finland,Google Ads,INITIAL,2020-05-01,PRO,2020,65.0
6552,Female,45-54,Finland,Google Ads,UPGRADE,2022-11-01,MAX,2022,119.0
6553,Female,25-34,Norway,facebook,INITIAL,2021-10-01,BASIC,2021,43.0
6554,Female,45-54,Norway,Bing,INITIAL,2021-08-01,PRO,2021,75.0
6554,Female,45-54,Norway,Bing,REDUCTION,2021-10-01,BASIC,2021,43.0
6555,Other,18-24,Sweden,,INITIAL,2020-06-01,PRO,2020,65.0
6555,Other,18-24,Sweden,,UPGRADE,2020-11-01,MAX,2020,99.0
6556,Other,35-44,Sweden,,INITIAL,2022-04-01,MAX,2022,119.0
6557,Other,45-54,Sweden,,INITIAL,2022-04-01,MAX,2022,119.0
6557,Other,45-54,Sweden,,REDUCTION,2022-07-01,PRO,2022,85.0
6558,Male,18-24,Sweden,facebook,INITIAL,2021-05-01,BASIC,2021,43.0
6558,Male,18-24,Sweden,facebook,CHURN,2021-12-01,BASIC,2021,43.0
6559,Other,55-65,Finland,Paid Search,INITIAL,2022-12-01,BASIC,2022,53.0
6560,Other,18-24,Norway,Google Ads,INITIAL,2022-04-01,PRO,2022,85.0
6561,Other,18-24,Sweden,,INITIAL,2022-09-01,PRO,2022,85.0
6561,Other,18-24,Sweden,,REDUCTION,2022-11-01,BASIC,2022,53.0
6562,Male,55-65,Norway,facebook,INITIAL,2021-11-01,BASIC,2021,43.0
6563,Other,18-24,Sweden,,INITIAL,2021-09-01,BASIC,2021,43.0
6564,Female,25-34,Denmark,facebook,INITIAL,2022-04-01,PRO,2022,85.0
6564,Female,25-34,Denmark,facebook,REDUCTION,2022-06-01,BASIC,2022,53.0
6564,Female,25-34,Denmark,facebook,CHURN,2022-09-01,BASIC,2022,53.0
6565,Female,55-65,Sweden,,INITIAL,2020-09-01,BASIC,2020,33.0
6565,Female,55-65,Sweden,,UPGRADE,2021-09-01,PRO,2021,75.0
6566,Male,55-65,Denmark,facebook,INITIAL,2022-10-01,BASIC,2022,53.0
6567,Male,18-24,Sweden,,INITIAL,2021-03-01,BASIC,2021,43.0
6567,Male,18-24,Sweden,,UPGRADE,2021-07-01,PRO,2021,75.0
6567,Male,18-24,Sweden,,CHURN,2022-01-01,PRO,2022,85.0
6568,Other,55-65,Finland,facebook,INITIAL,2022-06-01,BASIC,2022,53.0
6569,Other,45-54,Finland,,INITIAL,2022-05-01,BASIC,2022,53.0
6570,Other,18-24,Sweden,Organic Search,INITIAL,2020-09-01,MAX,2020,99.0
6570,Other,18-24,Sweden,Organic Search,REDUCTION,2021-10-01,PRO,2021,75.0
6571,Female,45-54,Sweden,,INITIAL,2021-07-01,BASIC,2021,43.0
6572,Female,25-34,Sweden,facebook,INITIAL,2021-01-01,BASIC,2021,43.0
6572,Female,25-34,Sweden,facebook,UPGRADE,2021-12-01,MAX,2021,109.0
6573,Male,18-24,Sweden,Display,INITIAL,2021-08-01,BASIC,2021,43.0
6573,Male,18-24,Sweden,Display,UPGRADE,2022-02-01,PRO,2022,85.0
6574,Other,25-34,Norway,Google Ads,INITIAL,2021-05-01,BASIC,2021,43.0
6575,Male,35-44,Sweden,,INITIAL,2022-06-01,BASIC,2022,53.0
6576,Female,55-65,Norway,facebook,INITIAL,2020-08-01,PRO,2020,65.0
6576,Female,55-65,Norway,facebook,UPGRADE,2021-10-01,MAX,2021,109.0
6577,Other,45-54,Sweden,Google Ads,INITIAL,2020-10-01,PRO,2020,65.0
6577,Other,45-54,Sweden,Google Ads,REDUCTION,2022-06-01,BASIC,2022,53.0
6578,Other,55-65,Norway,,INITIAL,2020-12-01,PRO,2020,65.0
6578,Other,55-65,Norway,,UPGRADE,2021-05-01,MAX,2021,109.0
6579,Other,35-44,Sweden,,INITIAL,2022-01-01,MAX,2022,119.0
6579,Other,35-44,Sweden,,REDUCTION,2022-02-01,BASIC,2022,53.0
6580,Other,45-54,Denmark,,INITIAL,2022-11-01,BASIC,2022,53.0
6581,Male,18-24,Norway,,INITIAL,2021-04-01,BASIC,2021,43.0
6582,Male,18-24,Denmark,Organic Search,INITIAL,2021-11-01,BASIC,2021,43.0
6583,Female,35-44,Sweden,Organic Search,INITIAL,2020-04-01,PRO,2020,65.0
6583,Female,35-44,Sweden,Organic Search,UPGRADE,2021-03-01,MAX,2021,109.0
6584,Male,18-24,Denmark,Paid Search,INITIAL,2021-02-01,BASIC,2021,43.0
6585,Female,35-44,Norway,,INITIAL,2021-10-01,PRO,2021,75.0
6586,Other,25-34,Denmark,Paid Search,INITIAL,2021-03-01,PRO,2021,75.0
6586,Other,25-34,Denmark,Paid Search,REDUCTION,2021-09-01,BASIC,2021,43.0
6587,Other,18-24,Denmark,,INITIAL,2021-01-01,MAX,2021,109.0
6587,Other,18-24,Denmark,,REDUCTION,2022-02-01,BASIC,2022,53.0
6588,Female,25-34,Denmark,,INITIAL,2022-05-01,PRO,2022,85.0
6588,Female,25-34,Denmark,,UPGRADE,2022-10-01,MAX,2022,119.0
6589,Female,25-34,Norway,Organic Search,INITIAL,2021-02-01,MAX,2021,109.0
6589,Female,25-34,Norway,Organic Search,REDUCTION,2022-06-01,BASIC,2022,53.0
6590,Other,25-34,Sweden,facebook,INITIAL,2022-11-01,MAX,2022,119.0
6591,Other,25-34,Denmark,,INITIAL,2021-10-01,PRO,2021,75.0
6591,Other,25-34,Denmark,,REDUCTION,2021-12-01,BASIC,2021,43.0
6592,Female,25-34,Sweden,Google Ads,INITIAL,2021-08-01,BASIC,2021,43.0
6593,Other,45-54,Sweden,,INITIAL,2022-09-01,PRO,2022,85.0
6594,Other,45-54,Finland,facebook,INITIAL,2021-05-01,MAX,2021,109.0
6594,Other,45-54,Finland,facebook,REDUCTION,2022-03-01,PRO,2022,85.0
6595,Other,18-24,Norway,Google Ads,INITIAL,2021-10-01,BASIC,2021,43.0
6595,Other,18-24,Norway,Google Ads,UPGRADE,2022-04-01,PRO,2022,85.0
6596,Female,18-24,Denmark,,INITIAL,2021-04-01,MAX,2021,109.0
6596,Female,18-24,Denmark,,REDUCTION,2021-06-01,BASIC,2021,43.0
6597,Female,55-65,Norway,Organic Search,INITIAL,2021-11-01,PRO,2021,75.0
6597,Female,55-65,Norway,Organic Search,REDUCTION,2022-11-01,BASIC,2022,53.0
6598,Female,45-54,Norway,facebook,INITIAL,2021-08-01,BASIC,2021,43.0
6598,Female,45-54,Norway,facebook,UPGRADE,2022-04-01,MAX,2022,119.0
6599,Other,35-44,Sweden,Paid Search,INITIAL,2022-04-01,BASIC,2022,53.0
6599,Other,35-44,Sweden,Paid Search,UPGRADE,2022-08-01,MAX,2022,119.0
6600,Male,35-44,Denmark,,INITIAL,2022-03-01,PRO,2022,85.0
6601,Other,55-65,Norway,Google Ads,INITIAL,2021-08-01,BASIC,2021,43.0
6602,Female,18-24,Sweden,facebook,INITIAL,2022-10-01,BASIC,2022,53.0
6603,Female,25-34,Sweden,,INITIAL,2021-03-01,MAX,2021,109.0
6603,Female,25-34,Sweden,,REDUCTION,2022-11-01,BASIC,2022,53.0
6604,Female,18-24,Sweden,,INITIAL,2022-03-01,PRO,2022,85.0
6605,Female,35-44,Denmark,facebook,INITIAL,2021-02-01,PRO,2021,75.0
6605,Female,35-44,Denmark,facebook,UPGRADE,2022-10-01,MAX,2022,119.0
6605,Female,35-44,Denmark,facebook,CHURN,2021-11-01,PRO,2021,75.0
6606,Male,45-54,Sweden,,INITIAL,2022-01-01,PRO,2022,85.0
6606,Male,45-54,Sweden,,UPGRADE,2022-08-01,MAX,2022,119.0
6606,Male,45-54,Sweden,,CHURN,2022-06-01,PRO,2022,85.0
6607,Female,18-24,Finland,,INITIAL,2022-03-01,PRO,2022,85.0
6607,Female,18-24,Finland,,REDUCTION,2022-05-01,BASIC,2022,53.0
6608,Other,25-34,Denmark,Bing,INITIAL,2020-03-01,MAX,2020,99.0
6608,Other,25-34,Denmark,Bing,REDUCTION,2020-10-01,BASIC,2020,33.0
6609,Male,55-65,Sweden,,INITIAL,2022-09-01,PRO,2022,85.0
6610,Male,18-24,Finland,,INITIAL,2020-03-01,PRO,2020,65.0
6610,Male,18-24,Finland,,UPGRADE,2021-11-01,MAX,2021,109.0
6611,Male,25-34,Denmark,,INITIAL,2022-11-01,PRO,2022,85.0
6612,Other,55-65,Finland,Organic Search,INITIAL,2020-09-01,PRO,2020,65.0
6612,Other,55-65,Finland,Organic Search,UPGRADE,2022-07-01,MAX,2022,119.0
6612,Other,55-65,Finland,Organic Search,CHURN,2020-12-01,PRO,2020,65.0
6613,Female,18-24,Sweden,,INITIAL,2020-03-01,BASIC,2020,33.0
6613,Female,18-24,Sweden,,UPGRADE,2021-08-01,PRO,2021,75.0
6614,Other,55-65,Denmark,Bing,INITIAL,2022-11-01,PRO,2022,85.0
6615,Female,35-44,Finland,Google Ads,INITIAL,2020-04-01,BASIC,2020,33.0
6615,Female,35-44,Finland,Google Ads,UPGRADE,2022-07-01,PRO,2022,85.0
6615,Female,35-44,Finland,Google Ads,CHURN,2020-08-01,BASIC,2020,33.0
6616,Female,35-44,Finland,Google Ads,INITIAL,2020-02-01,PRO,2020,65.0
6616,Female,35-44,Finland,Google Ads,UPGRADE,2021-05-01,MAX,2021,109.0
6617,Female,25-34,Sweden,Organic Search,INITIAL,2021-10-01,BASIC,2021,43.0
6618,Male,25-34,Finland,facebook,INITIAL,2021-08-01,BASIC,2021,43.0
6618,Male,25-34,Finland,facebook,CHURN,2021-12-01,BASIC,2021,43.0
6619,Other,45-54,Sweden,facebook,INITIAL,2021-06-01,BASIC,2021,43.0
6619,Other,45-54,Sweden,facebook,UPGRADE,2022-03-01,MAX,2022,119.0
6620,Male,18-24,Sweden,facebook,INITIAL,2022-02-01,BASIC,2022,53.0
6621,Female,35-44,Finland,Organic Search,INITIAL,2020-06-01,PRO,2020,65.0
6621,Female,35-44,Finland,Organic Search,UPGRADE,2020-12-01,MAX,2020,99.0
6622,Male,25-34,Sweden,,INITIAL,2020-11-01,PRO,2020,65.0
6622,Male,25-34,Sweden,,UPGRADE,2022-05-01,MAX,2022,119.0
6623,Other,55-65,Sweden,Google Ads,INITIAL,2020-01-01,PRO,2020,65.0
6623,Other,55-65,Sweden,Google Ads,UPGRADE,2022-01-01,MAX,2022,119.0
6623,Other,55-65,Sweden,Google Ads,CHURN,2022-11-01,MAX,2022,119.0
6624,Male,25-34,Norway,,INITIAL,2020-02-01,BASIC,2020,33.0
6624,Male,25-34,Norway,,UPGRADE,2021-06-01,PRO,2021,75.0
6625,Other,55-65,Norway,,INITIAL,2020-11-01,MAX,2020,99.0
6625,Other,55-65,Norway,,REDUCTION,2021-03-01,PRO,2021,75.0
6626,Female,18-24,Sweden,,INITIAL,2020-11-01,PRO,2020,65.0
6626,Female,18-24,Sweden,,UPGRADE,2021-11-01,MAX,2021,109.0
6627,Other,18-24,Sweden,facebook,INITIAL,2021-03-01,BASIC,2021,43.0
6627,Other,18-24,Sweden,facebook,UPGRADE,2021-06-01,PRO,2021,75.0
6627,Other,18-24,Sweden,facebook,CHURN,2022-06-01,PRO,2022,85.0
6628,Female,55-65,Finland,Paid Search,INITIAL,2021-12-01,BASIC,2021,43.0
6628,Female,55-65,Finland,Paid Search,UPGRADE,2022-08-01,PRO,2022,85.0
6629,Female,25-34,Finland,Google Ads,INITIAL,2020-03-01,BASIC,2020,33.0
6629,Female,25-34,Finland,Google Ads,UPGRADE,2021-05-01,PRO,2021,75.0
6629,Female,25-34,Finland,Google Ads,CHURN,2020-06-01,BASIC,2020,33.0
6629,Female,25-34,Finland,Google Ads,CHURN,2021-12-01,PRO,2021,75.0
6630,Male,45-54,Sweden,Organic Search,INITIAL,2020-01-01,BASIC,2020,33.0
6630,Male,45-54,Sweden,Organic Search,UPGRADE,2021-06-01,PRO,2021,75.0
6631,Female,25-34,Sweden,facebook,INITIAL,2021-08-01,BASIC,2021,43.0
6632,Other,18-24,Norway,,INITIAL,2020-11-01,MAX,2020,99.0
6632,Other,18-24,Norway,,REDUCTION,2021-03-01,PRO,2021,75.0
6633,Other,35-44,Norway,Organic Search,INITIAL,2022-06-01,PRO,2022,85.0
6633,Other,35-44,Norway,Organic Search,REDUCTION,2022-07-01,BASIC,2022,53.0
6634,Other,45-54,Denmark,,INITIAL,2020-09-01,BASIC,2020,33.0
6634,Other,45-54,Denmark,,UPGRADE,2022-04-01,PRO,2022,85.0
6635,Other,55-65,Finland,Organic Search,INITIAL,2020-07-01,MAX,2020,99.0
6635,Other,55-65,Finland,Organic Search,REDUCTION,2021-12-01,PRO,2021,75.0
6635,Other,55-65,Finland,Organic Search,CHURN,2022-04-01,PRO,2022,85.0
6636,Male,55-65,Denmark,Paid Search,INITIAL,2022-06-01,PRO,2022,85.0
6636,Male,55-65,Denmark,Paid Search,REDUCTION,2022-10-01,BASIC,2022,53.0
6637,Female,25-34,Denmark,,INITIAL,2022-11-01,PRO,2022,85.0
6638,Female,55-65,Sweden,facebook,INITIAL,2021-06-01,MAX,2021,109.0
6638,Female,55-65,Sweden,facebook,REDUCTION,2022-01-01,BASIC,2022,53.0
6639,Other,55-65,Sweden,facebook,INITIAL,2022-06-01,BASIC,2022,53.0
6640,Male,25-34,Sweden,Organic Search,INITIAL,2020-05-01,BASIC,2020,33.0
6640,Male,25-34,Sweden,Organic Search,UPGRADE,2022-11-01,MAX,2022,119.0
6641,Other,18-24,Sweden,,INITIAL,2022-06-01,BASIC,2022,53.0
6642,Other,18-24,Denmark,Google Ads,INITIAL,2020-04-01,BASIC,2020,33.0
6642,Other,18-24,Denmark,Google Ads,UPGRADE,2022-11-01,PRO,2022,85.0
6643,Female,45-54,Sweden,facebook,INITIAL,2020-09-01,PRO,2020,65.0
6643,Female,45-54,Sweden,facebook,UPGRADE,2022-09-01,MAX,2022,119.0
6644,Other,25-34,Norway,facebook,INITIAL,2020-07-01,BASIC,2020,33.0
6644,Other,25-34,Norway,facebook,UPGRADE,2022-11-01,MAX,2022,119.0
6645,Female,18-24,Sweden,,INITIAL,2021-09-01,BASIC,2021,43.0
6645,Female,18-24,Sweden,,UPGRADE,2022-05-01,PRO,2022,85.0
6646,Male,25-34,Finland,Organic Search,INITIAL,2021-07-01,PRO,2021,75.0
6646,Male,25-34,Finland,Organic Search,REDUCTION,2021-09-01,BASIC,2021,43.0
6647,Other,18-24,Norway,Paid Search,INITIAL,2020-05-01,BASIC,2020,33.0
6647,Other,18-24,Norway,Paid Search,UPGRADE,2021-08-01,PRO,2021,75.0
6648,Other,55-65,Finland,,INITIAL,2022-11-01,BASIC,2022,53.0
6649,Male,55-65,Finland,,INITIAL,2021-07-01,PRO,2021,75.0
6649,Male,55-65,Finland,,UPGRADE,2022-01-01,MAX,2022,119.0
6649,Male,55-65,Finland,,CHURN,2022-08-01,PRO,2022,85.0
6649,Male,55-65,Finland,,CHURN,2022-11-01,MAX,2022,119.0
6650,Female,35-44,Norway,facebook,INITIAL,2020-05-01,BASIC,2020,33.0
6650,Female,35-44,Norway,facebook,UPGRADE,2021-06-01,PRO,2021,75.0
6651,Other,35-44,Norway,Paid Search,INITIAL,2020-11-01,PRO,2020,65.0
6651,Other,35-44,Norway,Paid Search,UPGRADE,2021-12-01,MAX,2021,109.0
6651,Other,35-44,Norway,Paid Search,CHURN,2021-03-01,PRO,2021,75.0
6652,Male,35-44,Finland,,INITIAL,2021-08-01,PRO,2021,75.0
6652,Male,35-44,Finland,,UPGRADE,2022-04-01,MAX,2022,119.0
6652,Male,35-44,Finland,,CHURN,2022-07-01,PRO,2022,85.0
6652,Male,35-44,Finland,,CHURN,2022-10-01,MAX,2022,119.0
6653,Other,18-24,Sweden,Paid Search,INITIAL,2022-10-01,BASIC,2022,53.0
6654,Male,55-65,Sweden,Organic Search,INITIAL,2022-04-01,BASIC,2022,53.0
6655,Other,55-65,Sweden,,INITIAL,2022-10-01,MAX,2022,119.0
6655,Other,55-65,Sweden,,REDUCTION,2022-11-01,BASIC,2022,53.0
6656,Female,18-24,Norway,,INITIAL,2021-10-01,BASIC,2021,43.0
6657,Male,25-34,Denmark,,INITIAL,2022-03-01,PRO,2022,85.0
6657,Male,25-34,Denmark,,REDUCTION,2022-06-01,BASIC,2022,53.0
6658,Other,45-54,Finland,,INITIAL,2022-03-01,BASIC,2022,53.0
6658,Other,45-54,Finland,,CHURN,2022-07-01,BASIC,2022,53.0
6659,Other,55-65,Finland,Paid Search,INITIAL,2020-10-01,BASIC,2020,33.0
6660,Other,45-54,Sweden,,INITIAL,2020-04-01,MAX,2020,99.0
6660,Other,45-54,Sweden,,REDUCTION,2020-06-01,BASIC,2020,33.0
6661,Other,35-44,Sweden,,INITIAL,2021-02-01,MAX,2021,109.0
6661,Other,35-44,Sweden,,REDUCTION,2021-12-01,BASIC,2021,43.0
6662,Other,18-24,Sweden,,INITIAL,2022-02-01,BASIC,2022,53.0
6663,Other,55-65,Sweden,Display,INITIAL,2022-04-01,BASIC,2022,53.0
6664,Female,35-44,Norway,,INITIAL,2021-10-01,MAX,2021,109.0
6664,Female,35-44,Norway,,REDUCTION,2022-08-01,PRO,2022,85.0
6665,Female,45-54,Sweden,,INITIAL,2022-09-01,MAX,2022,119.0
6666,Other,45-54,Denmark,Bing,INITIAL,2022-09-01,MAX,2022,119.0
6667,Other,55-65,Norway,,INITIAL,2022-07-01,PRO,2022,85.0
6668,Female,55-65,Finland,,INITIAL,2021-10-01,BASIC,2021,43.0
6668,Female,55-65,Finland,,CHURN,2022-01-01,BASIC,2022,53.0
6669,Other,55-65,Sweden,Organic Search,INITIAL,2022-03-01,BASIC,2022,53.0
6669,Other,55-65,Sweden,Organic Search,UPGRADE,2022-06-01,MAX,2022,119.0
6670,Male,18-24,Sweden,Organic Search,INITIAL,2021-03-01,PRO,2021,75.0
6670,Male,18-24,Sweden,Organic Search,REDUCTION,2022-01-01,BASIC,2022,53.0
6671,Other,25-34,Sweden,Google Ads,INITIAL,2020-11-01,MAX,2020,99.0
6671,Other,25-34,Sweden,Google Ads,REDUCTION,2022-07-01,PRO,2022,85.0
6672,Female,55-65,Denmark,TV,INITIAL,2020-07-01,PRO,2020,65.0
6672,Female,55-65,Denmark,TV,UPGRADE,2022-09-01,MAX,2022,119.0
6672,Female,55-65,Denmark,TV,CHURN,2020-12-01,PRO,2020,65.0
6673,Other,25-34,Sweden,,INITIAL,2022-02-01,MAX,2022,119.0
6674,Female,35-44,Denmark,facebook,INITIAL,2022-02-01,MAX,2022,119.0
6674,Female,35-44,Denmark,facebook,REDUCTION,2022-07-01,BASIC,2022,53.0
6675,Other,25-34,Norway,Organic Search,INITIAL,2020-12-01,PRO,2020,65.0
6675,Other,25-34,Norway,Organic Search,REDUCTION,2022-02-01,BASIC,2022,53.0
6676,Female,55-65,Denmark,,INITIAL,2022-07-01,PRO,2022,85.0
6677,Other,35-44,Sweden,,INITIAL,2022-02-01,MAX,2022,119.0
6678,Female,45-54,Norway,,INITIAL,2022-03-01,PRO,2022,85.0
6679,Other,35-44,Finland,,INITIAL,2020-06-01,PRO,2020,65.0
6679,Other,35-44,Finland,,UPGRADE,2022-05-01,MAX,2022,119.0
6679,Other,35-44,Finland,,CHURN,2022-09-01,MAX,2022,119.0
6680,Other,55-65,Sweden,Organic Search,INITIAL,2021-07-01,PRO,2021,75.0
6680,Other,55-65,Sweden,Organic Search,REDUCTION,2021-08-01,BASIC,2021,43.0
6681,Female,55-65,Sweden,Paid Search,INITIAL,2021-02-01,BASIC,2021,43.0
6682,Male,55-65,Norway,,INITIAL,2020-09-01,BASIC,2020,33.0
6683,Male,18-24,Finland,,INITIAL,2022-03-01,BASIC,2022,53.0
6683,Male,18-24,Finland,,CHURN,2022-06-01,BASIC,2022,53.0
6684,Male,45-54,Sweden,,INITIAL,2022-09-01,PRO,2022,85.0
6684,Male,45-54,Sweden,,REDUCTION,2022-11-01,BASIC,2022,53.0
6685,Male,55-65,Sweden,,INITIAL,2020-10-01,BASIC,2020,33.0
6685,Male,55-65,Sweden,,UPGRADE,2022-11-01,PRO,2022,85.0
6686,Female,18-24,Denmark,Organic Search,INITIAL,2020-09-01,BASIC,2020,33.0
6686,Female,18-24,Denmark,Organic Search,UPGRADE,2021-03-01,PRO,2021,75.0
6686,Female,18-24,Denmark,Organic Search,CHURN,2022-01-01,PRO,2022,85.0
6687,Female,18-24,Denmark,,INITIAL,2022-10-01,BASIC,2022,53.0
6688,Female,18-24,Sweden,facebook,INITIAL,2020-01-01,BASIC,2020,33.0
6688,Female,18-24,Sweden,facebook,UPGRADE,2021-01-01,MAX,2021,109.0
6689,Female,25-34,Norway,Display,INITIAL,2022-02-01,BASIC,2022,53.0
6690,Male,25-34,Sweden,Organic Search,INITIAL,2022-02-01,PRO,2022,85.0
6690,Male,25-34,Sweden,Organic Search,UPGRADE,2022-11-01,MAX,2022,119.0
6691,Male,55-65,Sweden,TV,INITIAL,2022-10-01,BASIC,2022,53.0
6692,Female,55-65,Finland,Google Ads,INITIAL,2021-02-01,PRO,2021,75.0
6692,Female,55-65,Finland,Google Ads,UPGRADE,2022-09-01,MAX,2022,119.0
6692,Female,55-65,Finland,Google Ads,CHURN,2021-08-01,PRO,2021,75.0
6693,Other,18-24,Finland,,INITIAL,2021-03-01,BASIC,2021,43.0
6693,Other,18-24,Finland,,UPGRADE,2021-11-01,PRO,2021,75.0
6693,Other,18-24,Finland,,CHURN,2022-03-01,PRO,2022,85.0
6694,Other,18-24,Finland,facebook,INITIAL,2021-11-01,BASIC,2021,43.0
6695,Female,45-54,Sweden,,INITIAL,2021-11-01,BASIC,2021,43.0
6696,Male,45-54,Denmark,Google Ads,INITIAL,2020-10-01,PRO,2020,65.0
6696,Male,45-54,Denmark,Google Ads,UPGRADE,2022-09-01,MAX,2022,119.0
6696,Male,45-54,Denmark,Google Ads,CHURN,2021-08-01,PRO,2021,75.0
6697,Other,18-24,Denmark,facebook,INITIAL,2021-07-01,MAX,2021,109.0
6697,Other,18-24,Denmark,facebook,REDUCTION,2022-04-01,BASIC,2022,53.0
6697,Other,18-24,Denmark,facebook,CHURN,2022-10-01,BASIC,2022,53.0
6698,Female,55-65,Finland,Paid Search,INITIAL,2021-08-01,PRO,2021,75.0
6698,Female,55-65,Finland,Paid Search,UPGRADE,2022-11-01,MAX,2022,119.0
6698,Female,55-65,Finland,Paid Search,CHURN,2022-02-01,PRO,2022,85.0
6699,Male,45-54,Sweden,Organic Search,INITIAL,2022-03-01,PRO,2022,85.0
6700,Female,18-24,Finland,,INITIAL,2022-01-01,BASIC,2022,53.0
6701,Other,55-65,Sweden,Google Ads,INITIAL,2022-02-01,MAX,2022,119.0
6701,Other,55-65,Sweden,Google Ads,CHURN,2022-10-01,MAX,2022,119.0
6702,Other,45-54,Sweden,facebook,INITIAL,2021-01-01,BASIC,2021,43.0
6702,Other,45-54,Sweden,facebook,UPGRADE,2021-08-01,PRO,2021,75.0
6703,Other,45-54,Finland,Paid Search,INITIAL,2021-04-01,MAX,2021,109.0
6703,Other,45-54,Finland,Paid Search,REDUCTION,2022-10-01,PRO,2022,85.0
6704,Other,18-24,Norway,facebook,INITIAL,2021-11-01,PRO,2021,75.0
6704,Other,18-24,Norway,facebook,REDUCTION,2022-01-01,BASIC,2022,53.0
6705,Male,25-34,Finland,Organic Search,INITIAL,2021-12-01,PRO,2021,75.0
6705,Male,25-34,Finland,Organic Search,UPGRADE,2022-04-01,MAX,2022,119.0
6705,Male,25-34,Finland,Organic Search,CHURN,2022-10-01,PRO,2022,85.0
6706,Male,25-34,Sweden,,INITIAL,2022-10-01,BASIC,2022,53.0
6707,Other,55-65,Sweden,facebook,INITIAL,2021-05-01,BASIC,2021,43.0
6707,Other,55-65,Sweden,facebook,CHURN,2022-05-01,BASIC,2022,53.0
6708,Other,18-24,Finland,,INITIAL,2020-10-01,MAX,2020,99.0
6708,Other,18-24,Finland,,REDUCTION,2022-03-01,BASIC,2022,53.0
6709,Female,35-44,Sweden,,INITIAL,2020-02-01,PRO,2020,65.0
6709,Female,35-44,Sweden,,UPGRADE,2022-03-01,MAX,2022,119.0
6710,Male,35-44,Norway,Paid Search,INITIAL,2020-03-01,BASIC,2020,33.0
6711,Other,55-65,Sweden,,INITIAL,2020-09-01,PRO,2020,65.0
6711,Other,55-65,Sweden,,REDUCTION,2020-11-01,BASIC,2020,33.0
6712,Female,25-34,Sweden,Organic Search,INITIAL,2022-10-01,PRO,2022,85.0
6713,Female,25-34,Denmark,Organic Search,INITIAL,2021-01-01,BASIC,2021,43.0
6713,Female,25-34,Denmark,Organic Search,UPGRADE,2022-06-01,PRO,2022,85.0
6713,Female,25-34,Denmark,Organic Search,CHURN,2021-08-01,BASIC,2021,43.0
6714,Female,55-65,Denmark,,INITIAL,2021-06-01,BASIC,2021,43.0
